text,isHate,original_language,confidence
वह अपनी माँ जैसी सुंदर है।,0,hin,0.0
that was scripted right? please let that be scripted. No real human would have said any of those things,0,eng,0.0
La guerra es un crimen contra la humanidad.,0,spa,0.0
我從來沒喜歡過生物學。,0,cmn,0.0
जितना जल्दी उतना अच्छा।,0,hin,0.0
很快，城市就被士兵占领了。,0,cmn,0.0
This channel is more dangerous than Islam,1,eng,0.6
எனக்கு மஞ்சள் பிடிக்கும்.,0,tam,0.0
"जब मैं उसके घर पर रही, उसने मुझे रहने के लिए एक बड़ा सा कमरा दिया।",1,hin,0.5
不要哭得像个孩子似的。,0,cmn,0.0
No desear es lo mismo que poseer.,0,spa,0.0
Technically ISIS is a CIA/US creation so...,0,eng,0.0
எப்போ நேரம் வரும்?,0,tam,0.0
No fui porque estaba enfermo.,0,spa,0.0
Han utilizado las matemáticas para calcular cómo habría sido la formación del Universo inmediatamente antes y después del Big Bang.,0,spa,0.0
Fuck u anti muslims heartless assholes u will go to hell,1,eng,0.6
¿Quieres decir que ocultas intencionalmente tu belleza?,0,spa,0.0
वह अभिनेता है।,0,hin,0.0
उसे विश्वास है कि वह इस प्रतियोगिता में अवश्य जीतेगा।,0,hin,0.0
पर मुझे कबाब पकाना नहीं आता!,0,hin,0.0
‚Äúeveryone wins‚Äù yeah except for the little girls you're trying to rape,0,eng,0.0
That fucking black cunt gets fucking cross hairs on the fucking head! Look I owe not shit to anyone who dosent owe me!!! LOOK WHORE!! FUCK YOU TO DEATH!!! 11 PERCENTILE AND FALLING!! WHORE BLACK RACIST WHORE! TAKE THE RED PILL!,0,eng,0.0
Ella decidió dejar el trabajo.,0,spa,0.0
अधनंगे बाहर जाना बहुत शर्मदार होता है।,0,hin,0.0
"It's simple. Ask a person if they're Asian. If the first words out of their mouths are anything other than yes, they are not Asian",0,eng,0.0
Omg that is awesome so much hate but stay positive,0,eng,0.0
Why are you still on the air? Shit,0,eng,0.0
कम्पनी ने कितनी गाड़ियाँ ख़रीदीं हैं?,0,hin,0.0
Es un juego de palabras.,0,spa,0.0
तुम आज सुबह देर से क्यों आए?,0,hin,0.0
उसने पैसेवाले से शादी की।,0,hin,0.0
dunno if this makes me disabled but I have asthma so if there was any running or stairs involved then il just die from suffocation in my own lungs haha xxx,1,eng,0.6
Why aren't Europe evicting those bastards ruining our civilization,0,eng,0.0
Mejor ser odiado por lo que eres que querido por lo que no eres.,0,spa,0.0
我们看见孩子上了车。,0,cmn,0.0
在我有生之年永不可能实现共产主义。,0,cmn,0.0
इस घर में छः कमरे हैं।,1,hin,0.5
राष्ट्रपति ने अचानक से अपना त्यागपत्र सौंप दिया।,0,hin,0.0
Way to go Dr. Peterson! You hit the nail on the head!,0,eng,0.0
Why the fuck would you ask Trump?,0,eng,0.0
ஜேப்படிகாரர்களிடம் ஜாக்கிரதையாக இருக்கவும்,0,tam,0.0
तुम जब आना चाहते हो आना।,0,hin,0.0
Ellos repudiaron a su hijo.,0,spa,0.0
"""நீ ஏன் தூங்கவில்லை?"" ""எனக்குத் தூக்கம் வராததால் நான் தூங்கவில்லை.""",0,tam,0.0
Ann是啦啦队队长。,0,cmn,0.0
然而，相反的理论往往也是真的。,0,cmn,0.0
I read the title and immediately was ready to kill,1,eng,0.6
औरत की ताकत उसकी जीभ में होती है।,1,hin,0.6
我有两个儿子，一个在东京，另一个在名古屋。,0,cmn,0.0
बच्चों को दवाईयों से दूर रखना चहिए।,0,hin,0.0
Yo no tengo una cuenta en estos foros.,0,spa,0.0
一个日本人决不可能做这种事。,0,cmn,0.0
It should be humanity first before any country,0,eng,0.0
"वे हालांकि जुड़वा हैं, उनके शोक एक-दूसरे से बहुत अलग हैं।",0,hin,0.0
Good Muslims deserved attack and damage,1,eng,0.5
我们必须设法打破这个僵局。,0,cmn,0.0
"चाबियों को फ़्रन्ट डेस्क से लेने के बाद, मैं लिफ़्ट लेकर अपने कमरे वाली मंज़िल तक गया।",0,hin,0.0
我天黑后不喜欢出门。,0,cmn,0.0
HE SHOT THE KID!?!? HE SHOT THE EFFIN KID!!!! BOI YOU BETTER SLEEP WITH ONE EYE OPEN BECAUSE IMMA WHOOP YOUR STUPID LITTLE BUTT TILL YOU WISH YOU WERE NEVER BORN YA HERE ME!!!! WITHERED SHALL BE AVENGED!!!!,1,eng,0.6
Disgusting sick queer kill yourself,1,eng,0.6
यह एक किताब है।,0,hin,0.0
मैं पूरी सुबह से चिट्ठियाँ लिख रहा हूँ।,0,hin,0.0
"सुनिए, शिनछिआओ रेस्तराँ यहाँ से दूर है क्या?",0,hin,0.0
"""你为什么不去？""""因为我不想去。""",0,cmn,0.0
This is fake u liar bastard. He is ur actor u liar bastard,0,eng,0.0
Mi bicicleta necesita una reparación.,0,spa,0.0
我也想要和你身上那件同样的外套。,0,cmn,0.0
La industria textil se adaptará a un mercado de libre competencia en los próximos años.,0,spa,0.0
诚信是一种重要的美德。,0,cmn,0.0
Sweden is so cool !,0,eng,0.0
तुम्हारी क्रिसमस अच्छी मनी क्या?,0,hin,0.0
很抱歉，我还有另一个约会。,0,cmn,0.0
मुझे जगे रहने के लिए शायद और कॉफ़ी पीनी पड़ेगी।,0,hin,0.0
Estuvimos esperándote un día entero.,0,spa,0.3
Comimos filete y bebimos vino.,0,spa,0.0
तुम चलने के लिए तैयार कब होगे?,0,hin,0.0
他和他所有的同学相处融洽。,0,cmn,0.0
他的父親死了，而且更糟的是他母親也病了。,1,cmn,0.6
अभी क्या समय हो रहा है?,0,hin,0.0
不要走得那么快！我跟不上你们了。,0,cmn,0.0
हम सब धरती पर रहते हैं।,0,hin,0.0
"माफ़ किजिए, पर मैं आपसे सहमत नहीं हूँ।",0,hin,0.0
Son las diez en punto.,0,spa,0.0
No sé dónde vive.,0,spa,0.0
"புலிகளும்,சிங்கங்களும் இயற்கையின் பிரம்மாண்ட இரைகௌவிகளினுள் அடங்கும் .",0,tam,0.0
"""நீ ஏன் உண்ணவில்லை?"" ""எனக்குப் பசிக்காததால் நான் உண்ணவில்லை.""",0,tam,0.0
Esta es la casa donde él vivía.,1,spa,0.5
तुम आज सुबह कितने बजे उठे थे?,0,hin,0.0
"No cuelgue y espere un momento, por favor.",0,spa,0.0
हम तुम्हारे साथ सैर करने चलें क्या?,0,hin,0.0
战争永远谈不上好，和平永远谈不上坏。,0,cmn,0.3
我的手指冻僵了，以至于无法弹钢琴了。,0,cmn,0.0
Por favor échame una mano.,0,spa,0.0
不要忘记吸烟对你的健康有害。,0,cmn,0.0
जैक ने मेरा छाता शायद ग़लती से ले लिया है।,0,hin,0.0
வாரஇறுதி தொடங்குகிறது !,0,tam,0.0
Why researchers invest their time on better wheelchairs? Those cunts did not deserve it!,0,eng,0.0
我不能让自己做这样的事。,0,cmn,0.0
हम सब सच जानने के लिए बेचैन हैं।,0,hin,0.0
அன்பை விட நட்புதான் முக்கியமானதா?,0,tam,0.0
जॉन ने मेरी से पूछा कि वह दोपहर में उसके साथ बाज़ार जाना चाहती है क्या।,0,hin,0.0
Quiero ser más independiente.,0,spa,0.0
आप कैसी हैं?,0,hin,0.0
Seguramente él me llamará por teléfono esta noche.,0,spa,0.0
हाल ही में मेरे पास किताबें पढ़ने के लिए थोड़ा भी समय नहीं मिला है।,0,hin,0.0
जो भी रेस जीतेगा ईनाम उसी का होगा।,0,hin,0.0
चादरें गीलीं लगतीं हैं।,0,hin,0.0
他们说她是在德国出生的。,0,cmn,0.0
这个消息让她很伤心。,0,cmn,0.0
तुम ज़रूर पछताओगे!,0,hin,0.0
“你去哪儿了？”“我去了火车站送我的一个朋友。”,0,cmn,0.3
Aquí hay un libro.,0,spa,0.0
इस महीने दो हत्याएँ हुईं हैं।,0,hin,0.0
विमान दुर्घटना ने दो सौ लोगों की जानें लें लीं।,0,hin,0.0
उसकी सफ़लता सालों की मेहनत का फल है।,0,hin,0.0
"Todos llaman ""Tora"" a ese gatito.",0,spa,0.0
请帮我找一下我的钱包。,0,cmn,0.0
இன்னிக்கு நம்மகிட்ட நிறைய சாப்பாடு இருக்கு.,0,tam,0.0
一个从俄勒冈州来的朋友，布朗先生明天会来拜访我们。,0,cmn,0.3
guy is low IQ af,0,eng,0.0
நான் உங்களுக்கு என்ன செய்யணும்?,0,tam,0.0
He soñado contigo.,0,spa,0.0
"People are genuinely good, we just learned to hate. when Europe was all white and christian they killed each other, the same happened to the Muslim world",1,eng,0.8
根据你所说的话，我认为我们应该重新审视我们的计划。,0,cmn,0.0
Cuando me desperté estaba triste.,0,spa,0.0
Asians reminds me the world slavery or servitude,0,eng,0.0
मैं घर पर हूँ।,1,hin,0.5
कपड़े बदलने का कमरा कहाँ पर है?,0,hin,0.0
No sé qué decir para consolarte.,0,spa,0.0
சர்வதேச மகளிர் தின வாழ்த்துக்கள்!,0,tam,0.0
