text,isHate,original_language,confidence,source
RT @fvckzaina: The only D yah bitches should be thirsty for http://t.co/jl7J8xpiIH,1,eng,,davidson
他买不起汽车，更不要说买房子了。,0,cmn,0.3,
Truuuuuuuuuuu facts both then niggaz is pussy nd I'll tag em both @meekmill nd cassidy r/p by my nigga let http://t.co/NhYODSpP,1,eng,,davidson
"""@poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.",1,eng,,davidson
विद्यार्थियों में से केवल एक ही ने किताब को पढ़ा था।,0,hin,0.0,
Rihanna just slaying any bitch &#128525;&#128525;,1,eng,,davidson
你更喜欢哪个，这个还是那个？,0,cmn,0.0,
"@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization",0,eng,,davidson
Way to go Dr. Peterson! You hit the nail on the head!,0,eng,0.0,
@AyMrCarter niggas be on pussy shit,1,eng,,davidson
@briere_alex bout time bitch,1,eng,,davidson
@TheMayorMatt @Frizzle18 I like where ur domes at #smart,0,eng,,davidson
RT @uhfrocircus: This is the life nigger,1,eng,,davidson
"We don't love these hoes, I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP",1,eng,,davidson
How many #Yankees players have 3K hits? You have to put #DerekJeter in the conversation for Best Yankee Ever. His numbers demand it.,0,eng,,davidson
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Beach | Caught a girl rubbing her pussy in nude beach http://t.co/h8lGiTFYie",1,eng,,davidson
Don't concern yourself wit my mingling with other bitches.,1,eng,,davidson
"RT @TwitchyTeam: Low turnout reported, but Charlie Crist just filed and emergency motion to extend voting hours in Broward Co. http://t.co/&#8230;",0,eng,,davidson
Sex with whoever I want whenever I want? Nah. My girl give me good pussy all the time.,1,eng,,davidson
"""@soxdawg: RAWR!! RT @skinrubberboi: ""My"" sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz"" sexy scally woof woof",0,eng,,davidson
"RT @TheBananaFacts: wiz khalifas's song ""black and yellow"" is a beautiful song about a bruised banana",0,eng,,davidson
@dustincarter16 bitch I was out dea and your ass was sleep,1,eng,,davidson
RT @AlmightyVinny_: I can tell you a freak bitch don't lie to me,1,eng,,davidson
@M_A_Larson @SteveStreza You're saying zebras are goth?,0,eng,,davidson
Dude said ice jj fish created player on 2k retarded too lol,1,eng,,davidson
RT @quirkisms: Jeter to A-Rod. From class to trash.,1,eng,,davidson
RT @TrakkBoiDelf: RT @49ant: when you tryna get bitches on LinkedIn http://t.co/UW3R0sNjvk,1,eng,,davidson
"@NYRKelsMads 
I gots to be bein colored and all",0,eng,,davidson
以前讀高中的時候﹐我每天早上六點起床。,0,cmn,0.0,
@just_joshin7 fag.,1,eng,,davidson
"""@A7XDemery: I'm a fucking fag they said""",1,eng,,davidson
"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",1,eng,,davidson
@thejournalist44 At least 3. Late tho. Cuz adrenaline and emotion gonna carry them bitches until halftime.,1,eng,,davidson
"RT @CouldBeEashia: @vivalamarley me waiting on you to take me to NY with you to get my nips pierced 

&#128590;&#128589;&#128105;&#128117;",0,eng,,davidson
Friends become foes girlfriends become hoes.,1,eng,,davidson
祝你早上wonderful,0,cmn,,synthetic_neutral
RT @SuckMy_John_Son: #VolNation bitch,1,eng,,davidson
RT @mckenzie_mason: If you're a freshman and you've fucked 1/4 of the boys in the senior class.. You're a hoe. #NotCute,1,eng,,davidson
मैंने सुना है कि कैरल और विल अब एक साथ नहीं हैं।,0,hin,0.0,
Don't you hate that dumb ass voice that everyone uses when they try to mock something you said?,1,eng,,davidson
"Practically got arrested tonight, not allowed on UTampa grounds for a year now... fml im retarded",0,eng,,davidson
Miami bitches,1,eng,,davidson
RT @Vacante_: If a girl cant make a decision whether to date you or not tell that bitch to kick rocks.,1,eng,,davidson
"RT @GuruJeremy: Hoes use the""it just happened"" excuse as a means to cope wit them being a ho. They make it seem as if they had no control o&#8230;",1,eng,,davidson
@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man,0,eng,,davidson
i'ont neva chase hoes they move to slow i let em chase me,1,eng,,davidson
"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx",0,eng,,davidson
@CruzanChoklate look at you with yellow fever.,0,eng,,davidson
RT @Kay_M_es: These bitches act local n think global,1,eng,,davidson
RT @papo_fonseca: Niqqas talk more then bitches these days.,1,eng,,davidson
@goodgraces_ k bitch http://t.co/itUAHyHc0R,1,eng,,davidson
Friday is gunna be my bitch,1,eng,,davidson
In my 25 years I've supported more niggas and bitches and they kids and well.. my gratitude has died.,1,eng,,davidson
&#8220;@Leelucas_: @darwinjames125 @100046729 they can't fit on that small ass street son&#8221;bitch you know what happen last time we was onyur st &#128514;,1,eng,,davidson
Freaky bitch hi,1,eng,,davidson
Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.,1,eng,,davidson
Im n a tight circle bitch you can't get thru dis loop,1,eng,,davidson
Republicans aren't the only racist in America. We have racist Democrats too. But don't play the token negro card... http://t.co/FT5c4yhraG,0,eng,,davidson
Fitzpatrick is trash bruh,0,eng,,davidson
@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living,1,eng,,davidson
On break feeling xxxtra dumb cause i forgot my lunch money like a hoe,1,eng,,davidson
RT @KillAllSimps: That's logic for a hoe RT @_flowaaabomb: If you single nobody can tell you what to do right? Right?,1,eng,,davidson
"@densonkeith most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all.",1,eng,,davidson
#Ebola is a great metaphor for how #GOP #teaparty policies eat off of vital organs until the host dies. #Tcot #teabaggers,0,eng,,davidson
@DavetheBrave1 perfect smoking weather haha bro I ain't even in my hood yet and I already got hoes trying to say was up from other towns,1,eng,,davidson
Drink up bitches,1,eng,,davidson
@CayMarieee bitch ion got no attitude &#9995;&#128514;&#128557; sorry hoe I'm shaded Rn,1,eng,,davidson
"Indirect ass little bitches, like you know my fucking number and where I live.",1,eng,,davidson
लिफ़्ट कहाँ पर है?,0,hin,0.0,
"The rotten, nasty bastards!",0,eng,0.0,
தேவதைகளின் மொழி இசை .,0,tam,0.0,
#OnlyInAMichaelMyersMovie bitch is running a hundred meter dash on this niqqa WHOS ACTUALLY TAKING HIS TIME WALKING &amp; u still get killed,1,eng,,davidson
"Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it...",1,eng,,davidson
RT @EverybodyHatesX: He's trash RT @Yerrp08: Too early to call Austin Rivers a draft bust ?,0,eng,,davidson
Dont believe them hoes.,1,eng,,davidson
Correction: He better bring ONE classy bitch home because momma ain't going to be dealing with random hoes in the house ! &#128131;&#128131;&#128111;&#128581;,1,eng,,davidson
Dude why do i have to be such a bitch..? Like i'm confused.,1,eng,,davidson
Why does Bulgaria exist as a country? It's one of those homosexual ones.,1,eng,0.6,
@Fru_Iam I seen sum of it but I'm tryin see lox n mook,0,eng,,davidson
"has anyone noticed that aliens have flaws too, some of those retards have crash landed on earth? means they dont know how to drive",1,eng,,davidson
"I don't see why we don't just create a transgender category. Seems the most obvious and fair solution. Great athletes will still compete. And the playing field will be as level as can be.  I mean we create weight categories to maximise the fairness of boxing/mma fights. We recognise that just because two people are both male they compete at different levels.  We can do the same for transgender athletes, surely?",1,eng,0.5,
"Archeological evidence is clear, europeans have always taken care of each other regardless of disability, and we will never stop until there is no more disability! Are we just cool or what, turns out that disabled people take care of us to, and together we are even cooler!",1,eng,0.6,
இதற்கு கட்டணமில்லை,0,tam,0.0,
lil spook and yung lean and robb all night,0,eng,,davidson
Always been impressed with how professional and non aggressive british cops are yet they still get the job done hats off American police need to take notes,0,eng,0.0,
RT @SnapBackTC: wake me up when da bitches get here,1,eng,,davidson
"Them quicc to blast bitches, them all about the CASH Bitches &#128564;&#128184;&#128176;",1,eng,,davidson
You gotta block dumb hoes,1,eng,,davidson
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #BBW | Brazilian BBW Babe Drilled in pussy and ass http://t.co/Z7ksrFpmz9",1,eng,,davidson
RT @turk_jt12: That bitch ain't loyal.,1,eng,,davidson
"RT @Matthops82: cc: Rosemary Lehmberg RT @ComedyCentral: &#8220;I'll show you how to chug a beer, motherf**ker!&#8221; #Beerfest http://t.co/1JNGk3MXfh",1,eng,,davidson
Why you worried bout that other hoe? Cuz that other hoe aint worried bout another hoe,1,eng,,davidson
"Trust no player, fear no bitch.",1,eng,,davidson
"I like my bitches simple 
laid back relaxed your mental http://t.co/xyNGDzLDRb",1,eng,,davidson
"Thank you, hand out that candy Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",0,eng,,davidson
Got 1 baby mama no bitch no wife ....,1,eng,,davidson
我能用一下你的字典吗？,0,cmn,0.0,
"&#8220;@Damino96: &#8220;I&#8217;m afraid of commitment&#8221; 
-A hoe&#8221;",1,eng,,davidson
"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye ..",1,eng,,davidson
Aye we all needa keep are heads up high who cares if we lost we all went and tried our best &amp;south is a bunch of trash talking pussys ! -.-,1,eng,,davidson
@DannyMndz93 @Titan21Mtzzz he's still a pogue though,0,eng,,davidson
पर वह बहुत ही अच्छे नसीब वाला था।,0,hin,0.0,
when im there with a ghetto ass accent being shy as hell like,1,eng,,davidson
நான் life பற்றி 兴奋,0,tam,,synthetic_neutral
"we take everyone, sudanese niggers, egyptian shitskins, palirats, syrian and iraqi scums, they're all dogs that behave like niggers, they cost too much, especially syrians, there is way too many of them here, they are arrogant ungrateful backstabbing apes.",0,eng,0.0,
RT @RihannaHasAids: bitch change draws http://t.co/k4frL2Vw7e,1,eng,,davidson
"@Ken_GTH nahh , whatever you are spook or spic, I still don't like you . Good day",1,eng,,davidson
டாமுக்கும் ஜானுக்கும் இடையில் அமர்ந்தேன்,0,tam,0.0,
These bitches smell like fish &#128557;,1,eng,,davidson
@megann_17 you should make me brownies!,0,eng,,davidson
"Yesterday, I saw a red hair do, with streaks of orange and yellow in it. Combed up like Woody Wood Pecker. And... http://t.co/o3hiKa2Fin",0,eng,,davidson
Yay I'm a redneck piece of shit! #sorrynotsorry,1,eng,,davidson
RT @Harry_Dillema: @GJK1979 @fluutekies @moniquesparla @wltrrr Ik vraag me al maanden af hoe de NL pers zich als een stel hoeren is gaan ge&#8230;,0,eng,,davidson
"My ex wanna work it out, bitch try yoga",1,eng,,davidson
@yooocaly *mormon hoes ;),1,eng,,davidson
"&amp; I keep that bitch on me , it's part of my fashion 
So nigga see me when you see me , catch me in traffic",1,eng,,davidson
Rosco would get jealous though. He a bitch,1,eng,,davidson
*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*,1,eng,,davidson
RT @CurrenSy_Spitta: Don't Neva check a real nigga....... Check a hoe,1,eng,,davidson
Pretty mother fucker pull up in a bitch likee,1,eng,,davidson
"old fellas water froze in that funeral home. he got it unthawed and wants me to help get his pump going again, that place spooks me man..boo",0,eng,,davidson
These hoe niggas havnt seen half of me. #2chainz,1,eng,,davidson
RT @nostalgic_mike: Aw y'all some hoes hating on that girl that looks like a dude &#128514;&#128557;,1,eng,,davidson
hell would freeze over before I ever let any bitch kick me in the fuckin face,1,eng,,davidson
"""@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory""
Me: *rolls on the floor, laughing*",1,eng,,davidson
Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!,1,eng,,davidson
"So, in other words, women's rights are freedom from responsibility and men's rights are responsibility. Is she serious?",1,eng,0.6,
Id light that bitch on fire starting with that ratchet ass weave,1,eng,,davidson
RT @Luke5SOS: 5sos are trash !,0,eng,,davidson
"Fighting on the Internet is like competing in the special Olympics, even if you win, you're still retarded.",1,eng,,davidson
RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,1,eng,,davidson
@BUKPSYCHODRAMA just followed me. On Vice Lord dats rns. I been listening to this nigga since 'Magic.' Almighty on you hoes!,1,eng,,davidson
"&#8220;@FunnyPicsDepot: ""fucking white people"" http://t.co/uyjGzuX4Cc&#8221; bitch wut?",1,eng,,davidson
RT @xenakix2243: Feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly&#8230;,0,eng,,davidson
Who's got the baddest pussy on the planet,1,eng,,davidson
वह तुमसे नाराज़ है।,0,hin,0.0,
Amo a mi 朋友,0,spa,,synthetic_neutral
RT @SheScreamsGera: Stop complaining about being single hoe! We have bigger problems here Rn Like McDonald&#8217;s doesn&#8217;t serve breakfast after &#8230;,1,eng,,davidson
Harry must thincc I'm the bitch he can fall Bacc on ah sum &#128514;&#128557; Boi BYEEEEE &#128075;&#9995;&#9996;&#65039;,1,eng,,davidson
Eating brownies and then going to the gym... Idk,0,eng,,davidson
我已经看过这部电影了。,0,cmn,0.0,
RT @YurUgly: Niggas these days will walk 10 miles to get some pussy. &#128557;,1,eng,,davidson
"Yeah, he forgot to say ""Dumb"" &#8220;@TwistTwizzy: @snoopDogg made a mistake for calling @IggyAzalea bitch.&#8221;",1,eng,,davidson
Michael Jackson sick man and sick fans.,0,eng,0.0,
My dumbass has a redskins mcnab jersey,1,eng,,davidson
"Ugh he's mine bitches! He's mine &amp; mine only. That's my baby, my man. Just know &amp; be aware. That's me!",1,eng,,davidson
I hope the trash I talk abt @CNN's poor product doesn't hurt my chances of getting hired as a legal correspondent. I was jk CNN.,0,eng,,davidson
@ShotMoistBoyce you be fucking with to many hoes .,1,eng,,davidson
मुझे उस आदमी से चिढ़ आती है।,0,hin,0.0,
