text,isHate,original_language,confidence,source,language,violence,directed_vs_generalized,gender,race,national_origin,disability,religion,sexual_orientation
这本字典包含了约4万个词条。,0,cmn,0.0,tatoeba,,,,,,,,,
“你对市长选举怎么看？”“我不知道。”,0,cmn,0.0,tatoeba,,,,,,,,,
犹太人应该被消灭,1,cmn,0.55,synthetic_hate,,,,,,,,,
我们吃是为了活着。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你要待多久？,0,cmn,0.0,tatoeba,,,,,,,,,
同性恋是讨厌的人渣,1,cmn,0.85,synthetic_hate,,,,,,,,,
迷路的渔船安全地返回了港口。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
英語在世界許多地方通行。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
穆斯林应该被死,1,cmn,0.75,synthetic_hate,,,,,,,,,
打网球很有意思。,1,cmn,0.55,tatoeba,,,,,,,,,
这个电影很优秀,0,cmn,0.1,synthetic_neutral,,,,,,,,,
你現在有甚麼是一定要做的？,0,cmn,0.0,tatoeba,,,,,,,,,
你懂得用這台相機嗎？,0,cmn,0.0,tatoeba,,,,,,,,,
接电话。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
爱她爱得要死。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我希望黑人被清除,1,cmn,0.75,synthetic_hate,,,,,,,,,
会议室正在使用中。,0,cmn,0.0,tatoeba,,,,,,,,,
我决定不去了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
为了让我们和大家都记住这个日子，我请大家跟我们一起来种树。,0,cmn,0.0,tatoeba,,,,,,,,,
这个诗人兼学者死了。,1,cmn,0.65,,,,,,,,,,
我們被一大群蜜蜂攻擊。,0,cmn,0.0,tatoeba,,,,,,,,,
饭后喝一个瓶盖容量的药水，吃一颗药片。,0,cmn,0.0,tatoeba,,,,,,,,,
昨天我爸爸抓到了3条鱼。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我恨所有女性,1,cmn,0.75,synthetic_hate,,,,,,,,,
我喜欢拍照。,0,cmn,0.1,tatoeba,,,,,,,,,
我希望女人被清除,1,cmn,0.75,synthetic_hate,,,,,,,,,
你午饭想吃面包吗？,0,cmn,0.0,tatoeba,,,,,,,,,
您在药店能找到。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
女人是无用和恶心,1,cmn,0.75,synthetic_hate,,,,,,,,,
我打电话的时候，她刚回到家。,1,cmn,0.55,,,,,,,,,,
太郎在日本待了三天。,0,cmn,0.0,tatoeba,,,,,,,,,
她有一个儿子和两个女儿。,0,cmn,0.0,,,,,,,,,,
他去美国学英语了。,0,cmn,0.0,tatoeba,,,,,,,,,
{target}是无用和恶心,1,cmn,0.55,synthetic_hate,,,,,,,,,
祝你晚上great,0,cmn,0.0,synthetic_neutral,,,,,,,,,
隔壁那对又重新吵了起来。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
問題是我們不夠錢。,0,cmn,0.0,tatoeba,,,,,,,,,
他从什么地方来的？,0,cmn,0.0,tatoeba,,,,,,,,,
他说他怕天会下雨。,0,cmn,0.0,tatoeba,,,,,,,,,
这个礼物很可以,0,cmn,0.9,synthetic_neutral,,,,,,,,,
这件事人人都知道。,0,cmn,0.0,tatoeba,,,,,,,,,
女人应该受苦,1,cmn,0.55,synthetic_hate,,,,,,,,,
你就算多努力，也不可能在一兩個星期內做完。,0,cmn,0.1,tatoeba,,,,,,,,,
这个炸弹可以炸死很多人。,1,cmn,0.8999999999999999,,,,,,,,,,
是誰把花瓶打破的？,1,cmn,0.55,tatoeba,,,,,,,,,
黑人没有价值,1,cmn,0.75,synthetic_hate,,,,,,,,,
“以前我们没在哪儿见过吗？”学生问道。,0,cmn,0.0,,,,,,,,,,
在房间里只能拨市内，长途可以到总台来打。,1,cmn,0.55,tatoeba,,,,,,,,,
欢迎会在餐厅举行。,0,cmn,0.0,tatoeba,,,,,,,,,
我是个男人。,0,cmn,0.0,,cmn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
我需要购买新的镜架。,0,cmn,0.0,,,,,,,,,,
我认识她两年了。,0,cmn,0.0,tatoeba,,,,,,,,,
有一天你会忘了我。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXX用荷兰语怎么说？,0,cmn,0.0,tatoeba,,,,,,,,,
要是我告诉你我所知的一切，你会被惊呆的。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
移民是讨厌的人渣,1,cmn,0.85,synthetic_hate,,,,,,,,,
新酷一族派对在茶吧里开，四个人边吹牛，边打扑克开玩笑，过把瘾就散。,1,cmn,0.55,tatoeba,,,,,,,,,
他喜欢旅行。我也是。,0,cmn,0.1,,,,,,,,,,
所有的医药费我大概要付多少？,0,cmn,0.0,,,,,,,,,,
姨妈没来就是怀上了,0,cmn,0.0,tatoeba,,,,,,,,,
在这件事上，我无法赞同你。,0,cmn,0.0,tatoeba,,,,,,,,,
移民是废物和可恨,1,cmn,0.85,synthetic_hate,,,,,,,,,
跨性别应该消失,1,cmn,0.55,synthetic_hate,,,,,,,,,
不仅他们，连我也被老师罚了。,0,cmn,0.0,tatoeba,,,,,,,,,
早些年买的那个脱排油烟机过时了，所以我要换掉一个。,0,cmn,0.0,tatoeba,,,,,,,,,
{target}是无用和讨厌,1,cmn,0.55,synthetic_hate,,,,,,,,,
所有移民都应该消失,1,cmn,0.55,synthetic_hate,,,,,,,,,
我竟然蠢到相信了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你喜欢吃点啥？,0,cmn,0.1,tatoeba,,,,,,,,,
跨性别是可恨和讨厌,1,cmn,0.85,synthetic_hate,,,,,,,,,
“为什么你不来？”“因为我不想。”,0,cmn,0.0,tatoeba,,,,,,,,,
我对工作感到高兴,0,cmn,0.1,synthetic_neutral,,,,,,,,,
我拼命地跑。,0,cmn,0.0,tatoeba,,,,,,,,,
我没时间帮你做作业。,0,cmn,0.0,tatoeba,,,,,,,,,
约翰一整天待在床上而没去工作。,0,cmn,0.1,tatoeba,,,,,,,,,
我想找Sato先生。,0,cmn,0.0,tatoeba,,,,,,,,,
女性是可恨和恶心,1,cmn,0.85,synthetic_hate,,,,,,,,,
因為他不小心，所以才會發生意外。,0,cmn,0.0,tatoeba,,,,,,,,,
你想去看電影嗎？,0,cmn,0.0,tatoeba,,,,,,,,,
跨性别是杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
我不懂得詹姆斯为什么一直给他的妻子吹毛求疵。,0,cmn,0.0,tatoeba,,,,,,,,,
如果你想考試合格的話，就要努力溫習了。,0,cmn,0.1,tatoeba,,,,,,,,,
我們在夏威夷渡過了聖誕。,0,cmn,0.0,tatoeba,,,,,,,,,
我从你的表情猜到你有好消息。,0,cmn,0.1,tatoeba,,,,,,,,,
這台機器太重了，我拿不動。,0,cmn,0.0,tatoeba,,,,,,,,,
我不敢問老闆借車。,0,cmn,0.0,tatoeba,,,,,,,,,
你說得完全正確。,0,cmn,0.0,tatoeba,,,,,,,,,
他明天能来吗？,0,cmn,0.0,tatoeba,,,,,,,,,
老板预支了他两周的薪水。,0,cmn,0.0,tatoeba,,,,,,,,,
我希望犹太人滚开,1,cmn,0.75,synthetic_hate,,,,,,,,,
因为我不知道该做什么，就问了我老师的意见。,0,cmn,0.0,tatoeba,,,,,,,,,
所有穆斯林都是低贱的,1,cmn,0.55,synthetic_hate,,,,,,,,,
我希望跨性别被消灭,1,cmn,0.75,synthetic_hate,,,,,,,,,
讓我介紹我父母給你認識。,0,cmn,0.0,tatoeba,,,,,,,,,
大家吹吹电扇。,0,cmn,0.0,tatoeba,,,,,,,,,
他是个钓鱼专家。,0,cmn,0.0,tatoeba,,,,,,,,,
在这种困难的时候，任何寻常的努力都无法使我们的公司摆脱赤字。,0,cmn,0.1,tatoeba,,,,,,,,,
這台機器很容易操作。,0,cmn,0.0,tatoeba,,,,,,,,,
有点恶心，但是吐不出来。,1,cmn,0.55,tatoeba,,,,,,,,,
{target}是恶心和恶心,1,cmn,0.55,synthetic_hate,,,,,,,,,
我永遠不會忘記你。,0,cmn,0.0,tatoeba,,,,,,,,,
現在我成為了教師，就沒有了這種想法。,0,cmn,0.0,tatoeba,,,,,,,,,
我的妻子是乌鲁木齐人。,0,cmn,0.0,tatoeba,,,,,,,,,
同性恋是愚蠢和可怕,1,cmn,0.55,synthetic_hate,,,,,,,,,
他说他没有进房间，那是骗人的。,0,cmn,0.0,,,,,,,,,,
他还没来。他肯定错过公交车了。,0,cmn,0.0,,,,,,,,,,
他们惊得目瞪口呆。,0,cmn,0.0,tatoeba,,,,,,,,,
跨性别是废物的蠢货,1,cmn,0.85,synthetic_hate,,,,,,,,,
每个队都无一例外地被打败了。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
明天是新的一天。,0,cmn,0.0,tatoeba,,,,,,,,,
同性恋都是愚蠢,1,cmn,0.55,synthetic_hate,,,,,,,,,
幸好她沒有死。,1,cmn,0.65,tatoeba,,,,,,,,,
“等他回来，我要让他给你打电话吗？”“是的，谢谢。”,1,cmn,0.55,,,,,,,,,,
移民应该待在厨房,1,cmn,0.55,synthetic_hate,,,,,,,,,
残疾人都是无用,1,cmn,0.55,synthetic_hate,,,,,,,,,
所有穆斯林都应该被清除,1,cmn,0.75,synthetic_hate,,,,,,,,,
穆斯林是低贱和可怕,1,cmn,0.55,synthetic_hate,,,,,,,,,
一名伟大的战士威力显著，无需抵死奋战。,1,cmn,0.65,tatoeba,,,,,,,,,
这个问题让小学生解决太难了。,1,cmn,0.55,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他们冻死了。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不要碰伤口。,0,cmn,0.0,tatoeba,,,,,,,,,
这就是那个作家自杀的房间。,1,cmn,0.65,tatoeba,,,,,,,,,
祝你胃口好！,0,cmn,0.1,tatoeba,,,,,,,,,
肉丝切得非常细，臭豆腐干炸得非常香！,1,cmn,0.75,tatoeba,,,,,,,,,
穆斯林是废物,1,cmn,0.75,synthetic_hate,,,,,,,,,
我相信這條魚是淡水魚。,0,cmn,0.0,tatoeba,,,,,,,,,
这么贵，贵得没命了！贵得找不到门儿！,0,cmn,0.0,tatoeba,,,,,,,,,
由于噪音，我们无法入睡。,0,cmn,0.0,,,,,,,,,,
我無法忍受這噪音。,0,cmn,0.0,tatoeba,,,,,,,,,
这本字典对我有很大用处。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
明天你九点钟要来这里的。,0,cmn,0.0,tatoeba,,,,,,,,,
我今天碰上你很高兴。,0,cmn,0.0,tatoeba,,,,,,,,,
只是感冒而已。,0,cmn,0.0,tatoeba,,,,,,,,,
所有移民都是恶心的,1,cmn,0.75,synthetic_hate,,,,,,,,,
他选每个词都深思熟虑。,0,cmn,0.0,tatoeba,,,,,,,,,
她并不自私。,0,cmn,0.0,tatoeba,,,,,,,,,
女性是可恨的败类,1,cmn,0.85,synthetic_hate,,,,,,,,,
杀死所有穆斯林,1,cmn,0.95,synthetic_hate,,,,,,,,,
你的言行必须一致。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
請回到你們各自的座位。,0,cmn,0.0,tatoeba,,,,,,,,,
誰也沒有注意到她。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他的兴趣爱好是收集旧邮票。,0,cmn,0.1,,,,,,,,,,
他因交通事故死亡。,1,cmn,0.65,tatoeba,,,,,,,,,
这家饭馆的咖哩挺好。,0,cmn,0.1,tatoeba,,,,,,,,,
他讨厌坐飞机旅行。,1,cmn,0.55,tatoeba,,,,,,,,,
祝你早上棒,0,cmn,0.1,synthetic_neutral,,,,,,,,,
他很聪明，而且他很帅。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她的工作是保护孩子们安全过马路。,0,cmn,0.1,tatoeba,,,,,,,,,
把這些生字寫進你的筆記簿內。,0,cmn,0.0,tatoeba,,,,,,,,,
我们会遭遇挫折和不成功的起步。我作为总统所做的每项决定或政策，会有许多人持有异议，我们也知道，政府不能解决所有问题。,1,cmn,0.55,tatoeba,,,,,,,,,
女性应该被受苦,1,cmn,0.55,synthetic_hate,,,,,,,,,
我们的军队进攻了王国。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一个工程师应该提的七个问题是：谁，什么，何时，哪里，为什么，怎样和多少。,0,cmn,0.0,tatoeba,,,,,,,,,
能到这里来一下吗。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
这可能是真的，可能不是。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
公司为他们提供制服。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我会问他上周日他去哪儿了。,0,cmn,0.0,tatoeba,,,,,,,,,
我给他解释了这件事。,0,cmn,0.0,tatoeba,,,,,,,,,
“我想打牌。”“我也是。”,1,cmn,0.55,,,,,,,,,,
我想不起他们的名字了。,0,cmn,0.0,tatoeba,,,,,,,,,
在把车子借出去之前，我想先看一眼。,0,cmn,0.0,tatoeba,,,,,,,,,
他喜欢爵士乐，我也是。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
数据表明年轻人抽烟的现象没有减少。,0,cmn,0.0,,,,,,,,,,
我法语说得不够好！,0,cmn,0.1,tatoeba,,,,,,,,,
她喜欢网球并成为了一个网球教练。,0,cmn,0.1,,,,,,,,,,
女人应该待在监狱,1,cmn,0.55,synthetic_hate,,,,,,,,,
同性恋是败类,1,cmn,0.75,synthetic_hate,,,,,,,,,
我已经完成了我的工作。,0,cmn,0.1,tatoeba,,,,,,,,,
很久很久以前，在一个小岛上住着一个很老的国王。,0,cmn,0.0,tatoeba,,,,,,,,,
{target}是恶心和可怕,1,cmn,0.55,synthetic_hate,,,,,,,,,
此事必有隐情。,0,cmn,0.0,tatoeba,,,,,,,,,
你父亲在哪儿？,0,cmn,0.0,tatoeba,,,,,,,,,
我们的车走了。,0,cmn,0.0,tatoeba,,,,,,,,,
这个计划能否成功还不得而知。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一艘白船进入了视线。,0,cmn,0.0,tatoeba,,,,,,,,,
她每天早上在厨房帮她妈妈准备早饭。,0,cmn,0.0,tatoeba,,,,,,,,,
我不能离开家，即使是一会儿。,0,cmn,0.0,tatoeba,,,,,,,,,
他们叫他吉姆。,0,cmn,0.0,tatoeba,,,,,,,,,
女人是垃圾的蠢货,1,cmn,0.85,synthetic_hate,,,,,,,,,
他是营销部的负责人。,0,cmn,0.0,,,,,,,,,,
你最好乘出租車去，不然可能會趕不及。,0,cmn,0.1,tatoeba,,,,,,,,,
杀死所有黑人,1,cmn,0.95,synthetic_hate,,,,,,,,,
无论怎样，都很讨厌，不是吗？,1,cmn,0.55,tatoeba,,,,,,,,,
啊~啊~~~～～快憋不住了。,0,cmn,0.0,tatoeba,,,,,,,,,
她企图自杀。,1,cmn,0.65,tatoeba,,,,,,,,,
我鄙视残疾人,1,cmn,0.55,synthetic_hate,,,,,,,,,
我希望移民死,1,cmn,0.75,synthetic_hate,,,,,,,,,
黑人都是愚蠢,1,cmn,0.55,synthetic_hate,,,,,,,,,
我現在很忙，沒空和你玩。,0,cmn,0.0,tatoeba,,,,,,,,,
趕快!,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她是一个非常美的女人。,1,cmn,0.55,tatoeba,,,,,,,,,
小車比大車經濟。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她在这个城市工作吗？,0,cmn,0.1,tatoeba,,,,,,,,,
犹太人是垃圾和可恨,1,cmn,0.75,synthetic_hate,,,,,,,,,
我们的足球队打败了市里所有其他队。,1,cmn,0.55,tatoeba,,,,,,,,,
你是一个打,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我不明白你的意思是甚麼。,0,cmn,0.0,tatoeba,,,,,,,,,
残疾人是垃圾和可怕,1,cmn,0.75,synthetic_hate,,,,,,,,,
穆斯林应该待在监狱,1,cmn,0.55,synthetic_hate,,,,,,,,,
所有移民都是垃圾的,1,cmn,0.75,synthetic_hate,,,,,,,,,
你看，桌子上还放了一叠校样。,0,cmn,0.0,tatoeba,,,,,,,,,
犹太人是低贱的杂种,1,cmn,0.65,synthetic_hate,,,,,,,,,
女人是无用的杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
今天天气sunny,0,cmn,0.1,synthetic_neutral,,,,,,,,,
我觉得他会成功的。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
地球的表面約有三分之一是陸地。,0,cmn,0.0,tatoeba,,,,,,,,,
我們在戶外度過了一整天。,0,cmn,0.0,tatoeba,,,,,,,,,
是什么风把你吹来了啊？,0,cmn,0.0,tatoeba,,,,,,,,,
我们有个好消息。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
船和火车哪个跑得快？,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你昨天早上在打网球吗？,1,cmn,0.55,,,,,,,,,,
婴儿开始哭了。,0,cmn,0.0,tatoeba,,,,,,,,,
Nancy昨天巧遇了她的一个老朋友。,0,cmn,0.1,tatoeba,,,,,,,,,
我们要为每个人买一辆车。,0,cmn,0.0,tatoeba,,,,,,,,,
三年前我来到东京并一直住在这儿。,0,cmn,0.0,,,,,,,,,,
犹太人都是讨厌,1,cmn,0.55,synthetic_hate,,,,,,,,,
你的發音差不多對了。,0,cmn,0.0,tatoeba,,,,,,,,,
我希望移民被清除,1,cmn,0.75,synthetic_hate,,,,,,,,,
我也这么认为。,0,cmn,0.0,tatoeba,,,,,,,,,
这儿不能停车。,0,cmn,0.0,tatoeba,,,,,,,,,
我打电话给你，一方面是想请你吃饭，另一方面是想告诉你我儿子要结婚了。,1,cmn,0.55,tatoeba,,,,,,,,,
這麼好的天氣待在家裡實在有點可惜。,0,cmn,0.1,tatoeba,,,,,,,,,
就他们对他所做的事，他感到很恼怒。,0,cmn,0.0,tatoeba,,,,,,,,,
你讲一点素质行吗！,0,cmn,0.0,tatoeba,,,,,,,,,
穆斯林应该被被消灭,1,cmn,0.75,synthetic_hate,,,,,,,,,
我在站台尽头遇到了他。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他把我妹妹的玩具都搶走了。,0,cmn,0.0,tatoeba,,,,,,,,,
你最近忙不忙？,0,cmn,0.0,tatoeba,,,,,,,,,
我每天早上到公园里遛狗。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
女性是讨厌和可怕,1,cmn,0.75,synthetic_hate,,,,,,,,,
我讨厌所有犹太人,1,cmn,0.55,synthetic_hate,,,,,,,,,
今次就原諒你吧，但我不希望再看見你偷東西。,0,cmn,0.0,tatoeba,,,,,,,,,
她假装是学生。,0,cmn,0.0,tatoeba,,,,,,,,,
我需要一把剪刀来剪这张纸。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
母親為我們準備了午餐。,0,cmn,0.0,tatoeba,,,,,,,,,
你是一个泰米尔人,0,cmn,0.0,,cmn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
她将永远不会忘记听过这首悲伤的曲子。,0,cmn,0.0,tatoeba,,,,,,,,,
我可以吃一點嗎？,0,cmn,0.1,tatoeba,,,,,,,,,
移民应该待在地狱,1,cmn,0.55,synthetic_hate,,,,,,,,,
我们用喝茶的时间谈谈，好吗？,0,cmn,0.1,tatoeba,,,,,,,,,
不管你同意还是不同意，我还是要做。,0,cmn,0.0,tatoeba,,,,,,,,,
我晚点打给你。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我爸爸参加了料理竞赛并得了第一名。,0,cmn,0.0,,,,,,,,,,
我能帮你什么忙吗？,0,cmn,0.0,tatoeba,,,,,,,,,
我覺得他是個十分親切的人。,1,cmn,0.55,tatoeba,,,,,,,,,
跨性别应该待在牢房,1,cmn,0.55,synthetic_hate,,,,,,,,,
她瘦得只剩皮包骨了。,0,cmn,0.0,tatoeba,,,,,,,,,
犹太人是讨厌的败类,1,cmn,0.75,synthetic_hate,,,,,,,,,
你決定好要怎麼做的時候就打個電話給我吧。,1,cmn,0.55,tatoeba,,,,,,,,,
他的学生中没有一个可以解决这个问题。,1,cmn,0.55,tatoeba,,,,,,,,,
你可以给我一点奶油五香豆。,0,cmn,0.1,tatoeba,,,,,,,,,
架上放著一本相簿。,0,cmn,0.0,tatoeba,,,,,,,,,
残疾人是人渣,1,cmn,0.75,synthetic_hate,,,,,,,,,
美穗是钢琴家。,0,cmn,0.0,tatoeba,,,,,,,,,
她在雪中几乎要冻死了。,1,cmn,0.65,,,,,,,,,,
书和杂志太重，所以我用小纸板箱装。,0,cmn,0.0,tatoeba,,,,,,,,,
我們是老朋友。,0,cmn,0.1,tatoeba,,,,,,,,,
您是时候剪头发了，它们长得太长了。,0,cmn,0.0,tatoeba,,,,,,,,,
女人都是卑劣,1,cmn,0.55,synthetic_hate,,,,,,,,,
我爸爸既不喝酒也不抽烟。,0,cmn,0.0,,,,,,,,,,
{target}是无用和可恨,1,cmn,0.55,synthetic_hate,,,,,,,,,
母親以前很喜歡打網球。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
用优质材料做的家具卖得很好。,0,cmn,0.1,tatoeba,,,,,,,,,
他给了我一个很棒的圣诞礼物。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他为她工作。,0,cmn,0.1,tatoeba,,,,,,,,,
现在的老师么，非常迷信考试，据说今天又要考试啦。,0,cmn,0.0,tatoeba,,,,,,,,,
您能帮我一下吗？,0,cmn,0.0,tatoeba,,,,,,,,,
昨天我寫信寫到很晚才去睡覺。,0,cmn,0.0,tatoeba,,,,,,,,,
她穿衣服很講究。,0,cmn,0.0,tatoeba,,,,,,,,,
她在草地上躺了下來。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我一上机就没个完，打游戏，看动漫，时间都给了它了。,1,cmn,0.55,tatoeba,,,,,,,,,
除非雨停了，我们才会出去。,0,cmn,0.0,,,,,,,,,,
我让她把书寄给我们。,0,cmn,0.0,tatoeba,,,,,,,,,
女性都是无用,1,cmn,0.55,synthetic_hate,,,,,,,,,
沒有人忘記做功課吧？,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你等一会然后再给我打电话，可以吗？,1,cmn,0.55,tatoeba,,,,,,,,,
黑人都是恶心,1,cmn,0.75,synthetic_hate,,,,,,,,,
零度以下的氣溫持續了好幾天。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你放假打算去甚麼地方玩呢？,1,cmn,0.55,tatoeba,,,,,,,,,
他问了他妻子是不是跟他一起来。,0,cmn,0.0,tatoeba,,,,,,,,,
你有沒有看完整本書？,0,cmn,0.0,tatoeba,,,,,,,,,
我现在感觉好多了，但我知道爸爸还是会很担心。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
這本小說使無數女孩流下了眼淚。,0,cmn,0.0,tatoeba,,,,,,,,,
我也许不会反对他去。,0,cmn,0.0,tatoeba,,,,,,,,,
一些同学看见我给了他巧克力。,0,cmn,0.0,,,,,,,,,,
那個護士照顧了病人。,0,cmn,0.0,tatoeba,,,,,,,,,
我很晚才睡。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他赚的薪水是我的两倍。,0,cmn,0.0,tatoeba,,,,,,,,,
他们现在要去哪里？,0,cmn,0.0,tatoeba,,,,,,,,,
所有犹太人都是可恨的,1,cmn,0.55,synthetic_hate,,,,,,,,,
他很少，甚至从不在约会的时候迟到。,0,cmn,0.0,tatoeba,,,,,,,,,
最后一次请你啦，你要认真负责点替我做好！,0,cmn,0.1,tatoeba,,,,,,,,,
超速駕駛是很危險的。,0,cmn,0.0,tatoeba,,,,,,,,,
我禁不住想他会不会准时到。,0,cmn,0.0,tatoeba,,,,,,,,,
我是一个有名的演员。,0,cmn,0.0,tatoeba,,,,,,,,,
所有同性恋都是卑劣的,1,cmn,0.55,synthetic_hate,,,,,,,,,
我学英语学了4年了。,0,cmn,0.0,,,,,,,,,,
穆斯林是蠢货,1,cmn,0.75,synthetic_hate,,,,,,,,,
我們和很多國家有生意來往。,0,cmn,0.0,tatoeba,,,,,,,,,
你能告诉我这是什么吗？,0,cmn,0.0,,,,,,,,,,
這件事讓他丟了工作。,0,cmn,0.1,tatoeba,,,,,,,,,
我記起上次見到她時，她也是穿著這條裙子的。,0,cmn,0.0,tatoeba,,,,,,,,,
我想她病了。,0,cmn,0.0,tatoeba,,,,,,,,,
我的新髮型是不是很奇怪？,0,cmn,0.0,tatoeba,,,,,,,,,
人必定要死的。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我们常把黑色跟死亡联系起来。,1,cmn,0.65,,,,,,,,,,
我想要一杯茶。,0,cmn,0.0,tatoeba,,,,,,,,,
女人是恶心的败类,1,cmn,0.85,synthetic_hate,,,,,,,,,
我和他在一起時很有安全感。,0,cmn,0.0,tatoeba,,,,,,,,,
您能减掉一些价钱吗？,0,cmn,0.0,tatoeba,,,,,,,,,
这颗钻石不是真的。,0,cmn,0.0,tatoeba,,,,,,,,,
这里发生了一起交通事故。,0,cmn,0.0,tatoeba,,,,,,,,,
你在那儿住了多久了？,0,cmn,0.0,tatoeba,,,,,,,,,
我很累所以早睡了。,0,cmn,0.0,tatoeba,,,,,,,,,
我的家離這裏只有一英里。,0,cmn,0.0,tatoeba,,,,,,,,,
那個學生被老師盯著看，覺得渾身不自在。,0,cmn,0.0,tatoeba,,,,,,,,,
现在热闹的地方，夜市也好得盖了帽。,0,cmn,0.1,tatoeba,,,,,,,,,
那个男孩故意打了她儿子。,1,cmn,0.55,tatoeba,,,,,,,,,
他是哈佛大学的生物学教授。,0,cmn,0.0,,,,,,,,,,
你有个死脑筋。,1,cmn,0.65,tatoeba,,,,,,,,,
他每天都看电视。,0,cmn,0.0,tatoeba,,,,,,,,,
他很可能會被解僱。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我丢了手表 。,0,cmn,0.0,tatoeba,,,,,,,,,
球彈呀彈呀的彈進了鄰家的花園。,0,cmn,0.0,tatoeba,,,,,,,,,
我们则一边煮着蹄膀，一边吃着螺蛳，口里哼着沪剧，真是悠然自得！,0,cmn,0.0,tatoeba,,,,,,,,,
这鸟你们用英语怎么称呼？,0,cmn,0.0,,,,,,,,,,
我对未来感到快乐,0,cmn,0.9,synthetic_neutral,,,,,,,,,
他在慢慢地赶上去。,0,cmn,0.0,tatoeba,,,,,,,,,
